Sample	Cohort	Fragment Name	Intensity	Metabolite Name
Standard Sample (S219)	e std 5	Glutamate 147/41	1666	Glutamate
Standard Sample (S219)	e std 5	Glutamate 147/42	1283	Glutamate
Standard Sample (S219)	e std 5	Glutamate 148/41	1783	Glutamate
Standard Sample (S219)	e std 5	Glutamate 148/42	1102	Glutamate
Standard Sample (S219)	e std 5	Glutamate 148/43	1473	Glutamate
Standard Sample (S219)	e std 5	Glutamate 149/41	1831	Glutamate
Standard Sample (S219)	e std 5	Glutamate 149/42	1146	Glutamate
Standard Sample (S219)	e std 5	Glutamate 149/43	1186	Glutamate
Standard Sample (S219)	e std 5	Glutamate 150/42	1993	Glutamate
Standard Sample (S219)	e std 5	Glutamate 150/43	1191	Glutamate
Standard Sample (S219)	e std 5	Glutamate 151/43	1614	Glutamate
Standard Sample (S220)	f std 6	Citrate 191/111	977068	Citrate
Standard Sample (S220)	f std 6	Citrate 192/111	15265	Citrate
Standard Sample (S220)	f std 6	Citrate 192/112	55202.4	Citrate
Standard Sample (S220)	f std 6	Citrate 193/112	4812.6	Citrate
Standard Sample (S220)	f std 6	Citrate 193/113	12214.6	Citrate
Standard Sample (S220)	f std 6	Citrate 194/113	1762	Citrate
Standard Sample (S220)	f std 6	Citrate 194/114	1097	Citrate
Standard Sample (S220)	f std 6	Citrate 195/114	1084	Citrate
Standard Sample (S220)	f std 6	Citrate 195/115	1627	Citrate
Standard Sample (S220)	f std 6	Citrate 196/115	1587	Citrate
Standard Sample (S220)	f std 6	Citrate 196/116	1341	Citrate
Standard Sample (S220)	f std 6	Citrate 197/116	1492	Citrate
Standard Sample (S220)	f std 6	Glutamate 146/41	1879.2	Glutamate
Standard Sample (S220)	f std 6	Glutamate 147/41	1671	Glutamate
Standard Sample (S220)	f std 6	Glutamate 147/42	1799	Glutamate
Standard Sample (S220)	f std 6	Glutamate 148/41	1372	Glutamate
Standard Sample (S220)	f std 6	Glutamate 148/42	1955	Glutamate
Standard Sample (S220)	f std 6	Glutamate 148/43	1579	Glutamate
Standard Sample (S220)	f std 6	Glutamate 149/41	1616	Glutamate
Standard Sample (S220)	f std 6	Glutamate 149/42	1176	Glutamate
Standard Sample (S220)	f std 6	Glutamate 149/43	1865	Glutamate
Standard Sample (S220)	f std 6	Glutamate 150/42	1612	Glutamate
Standard Sample (S220)	f std 6	Glutamate 150/43	1717	Glutamate
Standard Sample (S220)	f std 6	Glutamate 151/43	1852.6	Glutamate
Standard Sample (S221)	g std 7	Citrate 191/111	493721.4	Citrate
Standard Sample (S221)	g std 7	Citrate 192/111	4864.8	Citrate
Standard Sample (S221)	g std 7	Citrate 192/112	26041.8	Citrate
Standard Sample (S221)	g std 7	Citrate 193/112	2320.8	Citrate
Standard Sample (S221)	g std 7	Citrate 193/113	6693.4	Citrate
Standard Sample (S221)	g std 7	Citrate 194/113	1215	Citrate
Standard Sample (S221)	g std 7	Citrate 194/114	1595	Citrate
Standard Sample (S221)	g std 7	Citrate 195/114	1417	Citrate
Standard Sample (S221)	g std 7	Citrate 195/115	1921	Citrate
Standard Sample (S221)	g std 7	Citrate 196/115	1343	Citrate
Standard Sample (S221)	g std 7	Citrate 196/116	1887	Citrate
Standard Sample (S221)	g std 7	Citrate 197/116	1817	Citrate
Standard Sample (S221)	g std 7	Glutamate 146/41	1688	Glutamate
Standard Sample (S221)	g std 7	Glutamate 147/41	1995	Glutamate
Standard Sample (S221)	g std 7	Glutamate 147/42	1013	Glutamate
Standard Sample (S221)	g std 7	Glutamate 148/41	1624	Glutamate
Standard Sample (S221)	g std 7	Glutamate 148/42	1289	Glutamate
Standard Sample (S221)	g std 7	Glutamate 148/43	1242	Glutamate
Standard Sample (S221)	g std 7	Glutamate 149/41	1372	Glutamate
Standard Sample (S221)	g std 7	Glutamate 149/42	1721	Glutamate
Standard Sample (S221)	g std 7	Glutamate 149/43	1566	Glutamate
Standard Sample (S221)	g std 7	Glutamate 150/42	1713	Glutamate
Standard Sample (S221)	g std 7	Glutamate 150/43	1186	Glutamate
Standard Sample (S221)	g std 7	Glutamate 151/43	1866	Glutamate
Standard Sample (S222)	h std 8	Citrate 191/111	262289.2	Citrate
Standard Sample (S222)	h std 8	Citrate 192/111	3704.2	Citrate
Standard Sample (S222)	h std 8	Citrate 192/112	10334.6	Citrate
Standard Sample (S222)	h std 8	Citrate 193/112	1719.4	Citrate
Standard Sample (S222)	h std 8	Citrate 193/113	2885	Citrate
Standard Sample (S222)	h std 8	Citrate 194/113	1020	Citrate
Standard Sample (S222)	h std 8	Citrate 194/114	1777	Citrate
Standard Sample (S222)	h std 8	Citrate 195/114	1580	Citrate
Standard Sample (S222)	h std 8	Citrate 195/115	1438	Citrate
Standard Sample (S222)	h std 8	Citrate 196/115	1920	Citrate
Standard Sample (S222)	h std 8	Citrate 196/116	1647	Citrate
Standard Sample (S222)	h std 8	Citrate 197/116	1526	Citrate
Standard Sample (S222)	h std 8	Glutamate 146/41	1770	Glutamate
Standard Sample (S222)	h std 8	Glutamate 147/41	1912	Glutamate
Standard Sample (S222)	h std 8	Glutamate 147/42	1612	Glutamate
Standard Sample (S222)	h std 8	Glutamate 148/41	1245	Glutamate
Standard Sample (S222)	h std 8	Glutamate 148/42	1013	Glutamate
Standard Sample (S222)	h std 8	Glutamate 148/43	1944	Glutamate
Standard Sample (S222)	h std 8	Glutamate 149/41	1365	Glutamate
Standard Sample (S222)	h std 8	Glutamate 149/42	1451	Glutamate
Standard Sample (S222)	h std 8	Glutamate 149/43	1770	Glutamate
Standard Sample (S222)	h std 8	Glutamate 150/42	1995.6	Glutamate
Standard Sample (S222)	h std 8	Glutamate 150/43	1755	Glutamate
Standard Sample (S222)	h std 8	Glutamate 151/43	1659	Glutamate
Standard Sample (S223)	i std 9	Citrate 191/111	97734.4	Citrate
Standard Sample (S223)	i std 9	Citrate 192/111	3637.4	Citrate
Standard Sample (S223)	i std 9	Citrate 192/112	7119.2	Citrate
Standard Sample (S223)	i std 9	Citrate 193/112	1728.8	Citrate
Standard Sample (S223)	i std 9	Citrate 193/113	1897.4	Citrate
Standard Sample (S223)	i std 9	Citrate 194/113	1634	Citrate
Standard Sample (S223)	i std 9	Citrate 194/114	1101	Citrate
Standard Sample (S223)	i std 9	Citrate 195/114	1262	Citrate
Standard Sample (S223)	i std 9	Citrate 195/115	1834	Citrate
Standard Sample (S223)	i std 9	Citrate 196/115	1496	Citrate
Standard Sample (S223)	i std 9	Citrate 196/116	1320	Citrate
Standard Sample (S223)	i std 9	Citrate 197/116	1718	Citrate
Standard Sample (S223)	i std 9	Glutamate 146/41	1199	Glutamate
Standard Sample (S223)	i std 9	Glutamate 147/41	1904	Glutamate
Standard Sample (S223)	i std 9	Glutamate 147/42	1955	Glutamate
Standard Sample (S223)	i std 9	Glutamate 148/41	1249.6	Glutamate
Standard Sample (S223)	i std 9	Glutamate 148/42	1881	Glutamate
Standard Sample (S223)	i std 9	Glutamate 148/43	1283	Glutamate
Standard Sample (S223)	i std 9	Glutamate 149/41	1329	Glutamate
Standard Sample (S223)	i std 9	Glutamate 149/42	1891	Glutamate
Standard Sample (S223)	i std 9	Glutamate 149/43	1992	Glutamate
Standard Sample (S223)	i std 9	Glutamate 150/42	1137	Glutamate
Standard Sample (S223)	i std 9	Glutamate 150/43	1235	Glutamate
Standard Sample (S223)	i std 9	Glutamate 151/43	1296.6	Glutamate
Standard Sample (S224)	j std 10	Citrate 191/111	3408.333678	Citrate
Standard Sample (S224)	j std 10	Citrate 192/111	1099	Citrate
Standard Sample (S224)	j std 10	Citrate 192/112	1542	Citrate
Standard Sample (S224)	j std 10	Citrate 193/112	1086	Citrate
Standard Sample (S224)	j std 10	Citrate 193/113	1442	Citrate
Standard Sample (S224)	j std 10	Citrate 194/113	1215	Citrate
Standard Sample (S224)	j std 10	Citrate 194/114	1351	Citrate
Standard Sample (S224)	j std 10	Citrate 195/114	1083	Citrate
Standard Sample (S224)	j std 10	Citrate 195/115	1380	Citrate
Standard Sample (S224)	j std 10	Citrate 196/115	1089	Citrate
Standard Sample (S224)	j std 10	Citrate 196/116	1665	Citrate
Standard Sample (S224)	j std 10	Citrate 197/116	1057	Citrate
Standard Sample (S224)	j std 10	Glutamate 146/41	1870	Glutamate
Standard Sample (S224)	j std 10	Glutamate 147/41	1426	Glutamate
Standard Sample (S224)	j std 10	Glutamate 147/42	1270	Glutamate
Standard Sample (S224)	j std 10	Glutamate 148/41	1729	Glutamate
Standard Sample (S224)	j std 10	Glutamate 148/42	1707	Glutamate
Standard Sample (S224)	j std 10	Glutamate 148/43	1258	Glutamate
Standard Sample (S224)	j std 10	Glutamate 149/41	1645	Glutamate
Standard Sample (S224)	j std 10	Glutamate 149/42	1023	Glutamate
Standard Sample (S224)	j std 10	Glutamate 149/43	1666	Glutamate
Standard Sample (S224)	j std 10	Glutamate 150/42	1479	Glutamate
Standard Sample (S224)	j std 10	Glutamate 150/43	1685	Glutamate
Standard Sample (S224)	j std 10	Glutamate 151/43	1925	Glutamate
Standard Sample (S225)	a std 1 200uM	Citrate 191/111	22888027.38	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 192/111	330816.8	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 192/112	1381079.2	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 193/112	20018	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 193/113	169333.2	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 194/113	4297.6	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 194/114	9681.4	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 195/114	1389	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 195/115	1073	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 196/115	1654	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 196/116	1931	Citrate
Standard Sample (S225)	a std 1 200uM	Citrate 197/116	1287	Citrate
Standard Sample (S225)	a std 1 200uM	Glutamate 146/41	3625.8	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 147/41	1051	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 147/42	1799	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 148/41	1612.6	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 148/42	1067	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 148/43	1090	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 149/41	1305	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 149/42	1254	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 149/43	1237	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 150/42	1364	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 150/43	1044	Glutamate
Standard Sample (S225)	a std 1 200uM	Glutamate 151/43	1157	Glutamate
Standard Sample (S226)	b std 2	Citrate 191/111	12812507.19	Citrate
Standard Sample (S226)	b std 2	Citrate 192/111	171940.8	Citrate
Standard Sample (S226)	b std 2	Citrate 192/112	716322.4	Citrate
Standard Sample (S226)	b std 2	Citrate 193/112	8628.2	Citrate
Standard Sample (S226)	b std 2	Citrate 193/113	107480.2	Citrate
Standard Sample (S226)	b std 2	Citrate 194/113	1813.8	Citrate
Standard Sample (S226)	b std 2	Citrate 194/114	6755.2	Citrate
Standard Sample (S226)	b std 2	Citrate 195/114	1409	Citrate
Standard Sample (S226)	b std 2	Citrate 195/115	2356.8	Citrate
Standard Sample (S226)	b std 2	Citrate 196/115	1374	Citrate
Standard Sample (S226)	b std 2	Citrate 196/116	1241	Citrate
Standard Sample (S226)	b std 2	Citrate 197/116	1703	Citrate
Standard Sample (S226)	b std 2	Glutamate 146/41	3464.2	Glutamate
Standard Sample (S226)	b std 2	Glutamate 147/41	1997	Glutamate
Standard Sample (S226)	b std 2	Glutamate 147/42	1558.4	Glutamate
Standard Sample (S226)	b std 2	Glutamate 148/41	1497	Glutamate
Standard Sample (S226)	b std 2	Glutamate 148/42	1288	Glutamate
Standard Sample (S226)	b std 2	Glutamate 148/43	1356	Glutamate
Standard Sample (S226)	b std 2	Glutamate 149/41	1184	Glutamate
Standard Sample (S226)	b std 2	Glutamate 149/42	1402	Glutamate
Standard Sample (S226)	b std 2	Glutamate 149/43	1395	Glutamate
Standard Sample (S226)	b std 2	Glutamate 150/42	1593	Glutamate
Standard Sample (S226)	b std 2	Glutamate 150/43	1902	Glutamate
Standard Sample (S226)	b std 2	Glutamate 151/43	1188	Glutamate
Standard Sample (S227)	c std 3	Citrate 191/111	6900122.648	Citrate
Standard Sample (S227)	c std 3	Citrate 192/111	97266.6	Citrate
Standard Sample (S227)	c std 3	Citrate 192/112	386815	Citrate
Standard Sample (S227)	c std 3	Citrate 193/112	11154.4	Citrate
Standard Sample (S227)	c std 3	Citrate 193/113	56080	Citrate
Standard Sample (S227)	c std 3	Citrate 194/113	1624	Citrate
Standard Sample (S227)	c std 3	Citrate 194/114	3902.6	Citrate
Standard Sample (S227)	c std 3	Citrate 195/114	1450	Citrate
Standard Sample (S227)	c std 3	Citrate 195/115	1672	Citrate
Standard Sample (S227)	c std 3	Citrate 196/115	1287	Citrate
Standard Sample (S227)	c std 3	Citrate 196/116	1720	Citrate
Standard Sample (S227)	c std 3	Citrate 197/116	1670	Citrate
Standard Sample (S227)	c std 3	Glutamate 146/41	2065.2	Glutamate
Standard Sample (S227)	c std 3	Glutamate 147/41	1549	Glutamate
Standard Sample (S227)	c std 3	Glutamate 147/42	2134.2	Glutamate
Standard Sample (S227)	c std 3	Glutamate 148/41	1238	Glutamate
Standard Sample (S227)	c std 3	Glutamate 148/42	1606	Glutamate
Standard Sample (S227)	c std 3	Glutamate 148/43	1787	Glutamate
Standard Sample (S227)	c std 3	Glutamate 149/41	1100	Glutamate
Standard Sample (S227)	c std 3	Glutamate 149/42	1670	Glutamate
Standard Sample (S227)	c std 3	Glutamate 149/43	1199	Glutamate
Standard Sample (S227)	c std 3	Glutamate 150/42	1577	Glutamate
Standard Sample (S227)	c std 3	Glutamate 150/43	1101	Glutamate
Standard Sample (S227)	c std 3	Glutamate 151/43	1313	Glutamate
Standard Sample (S228)	d std 4	Citrate 191/111	3622592.092	Citrate
Standard Sample (S228)	d std 4	Citrate 192/111	47476.4	Citrate
Standard Sample (S228)	d std 4	Citrate 192/112	236507.4	Citrate
Standard Sample (S228)	d std 4	Citrate 193/112	4620	Citrate
Standard Sample (S228)	d std 4	Citrate 193/113	26281.2	Citrate
Standard Sample (S228)	d std 4	Citrate 194/113	2542.8	Citrate
Standard Sample (S228)	d std 4	Citrate 194/114	2546.6	Citrate
Standard Sample (S228)	d std 4	Citrate 195/114	1337	Citrate
Standard Sample (S228)	d std 4	Citrate 195/115	1967	Citrate
Standard Sample (S228)	d std 4	Citrate 196/115	1532	Citrate
Standard Sample (S228)	d std 4	Citrate 196/116	1553	Citrate
Standard Sample (S228)	d std 4	Citrate 197/116	1174	Citrate
Standard Sample (S228)	d std 4	Glutamate 146/41	2166.2	Glutamate
Standard Sample (S228)	d std 4	Glutamate 147/41	1287	Glutamate
Standard Sample (S228)	d std 4	Glutamate 147/42	1235.080291	Glutamate
Standard Sample (S228)	d std 4	Glutamate 148/41	1662	Glutamate
Standard Sample (S228)	d std 4	Glutamate 148/42	1600	Glutamate
Standard Sample (S228)	d std 4	Glutamate 148/43	1784	Glutamate
Standard Sample (S228)	d std 4	Glutamate 149/41	1485	Glutamate
Standard Sample (S228)	d std 4	Glutamate 149/42	1936	Glutamate
Standard Sample (S228)	d std 4	Glutamate 149/43	1973.2	Glutamate
Standard Sample (S228)	d std 4	Glutamate 150/42	1094	Glutamate
Standard Sample (S228)	d std 4	Glutamate 150/43	1359	Glutamate
Standard Sample (S228)	d std 4	Glutamate 151/43	1445	Glutamate
Standard Sample (S229)	e std 5	Citrate 191/111	1737815.2	Citrate
Standard Sample (S229)	e std 5	Citrate 192/111	25800.8	Citrate
Standard Sample (S229)	e std 5	Citrate 192/112	92605.6	Citrate
Standard Sample (S229)	e std 5	Citrate 193/112	2430.6	Citrate
Standard Sample (S229)	e std 5	Citrate 193/113	15043.2	Citrate
Standard Sample (S229)	e std 5	Citrate 194/113	1584	Citrate
Standard Sample (S229)	e std 5	Citrate 194/114	3484	Citrate
Standard Sample (S229)	e std 5	Citrate 195/114	1558	Citrate
Standard Sample (S229)	e std 5	Citrate 195/115	1229	Citrate
Standard Sample (S229)	e std 5	Citrate 196/115	1605	Citrate
Standard Sample (S229)	e std 5	Citrate 196/116	1533	Citrate
Standard Sample (S229)	e std 5	Citrate 197/116	1010	Citrate
Standard Sample (S229)	e std 5	Glutamate 146/41	2013.4	Glutamate
Standard Sample (S229)	e std 5	Glutamate 147/41	1249	Glutamate
Standard Sample (S229)	e std 5	Glutamate 147/42	1281	Glutamate
Standard Sample (S229)	e std 5	Glutamate 148/41	1299	Glutamate
Standard Sample (S229)	e std 5	Glutamate 148/42	1580	Glutamate
Standard Sample (S229)	e std 5	Glutamate 148/43	1530	Glutamate
Standard Sample (S229)	e std 5	Glutamate 149/41	1200	Glutamate
Standard Sample (S229)	e std 5	Glutamate 149/42	1336.6	Glutamate
Standard Sample (S229)	e std 5	Glutamate 149/43	1782	Glutamate
Standard Sample (S229)	e std 5	Glutamate 150/42	1972.6	Glutamate
Standard Sample (S229)	e std 5	Glutamate 150/43	1765	Glutamate
Standard Sample (S229)	e std 5	Glutamate 151/43	2000	Glutamate
Standard Sample (S230)	f std 6	Citrate 191/111	857017.2	Citrate
Standard Sample (S230)	f std 6	Citrate 192/111	10922.6	Citrate
Standard Sample (S230)	f std 6	Citrate 192/112	44925.8	Citrate
Standard Sample (S230)	f std 6	Citrate 193/112	2493.2	Citrate
Standard Sample (S230)	f std 6	Citrate 193/113	6009.6	Citrate
Standard Sample (S230)	f std 6	Citrate 194/113	2141.4	Citrate
Standard Sample (S230)	f std 6	Citrate 194/114	2201.2	Citrate
Standard Sample (S230)	f std 6	Citrate 195/114	1535	Citrate
Standard Sample (S230)	f std 6	Citrate 195/115	1941	Citrate
Standard Sample (S230)	f std 6	Citrate 196/115	1938	Citrate
Standard Sample (S230)	f std 6	Citrate 196/116	1736	Citrate
Standard Sample (S230)	f std 6	Citrate 197/116	1692	Citrate
Standard Sample (S230)	f std 6	Glutamate 146/41	1569.2	Glutamate
Standard Sample (S230)	f std 6	Glutamate 147/41	1238	Glutamate
Standard Sample (S230)	f std 6	Glutamate 147/42	1406	Glutamate
Standard Sample (S230)	f std 6	Glutamate 148/41	1486	Glutamate
Standard Sample (S230)	f std 6	Glutamate 148/42	1139	Glutamate
Standard Sample (S230)	f std 6	Glutamate 148/43	1992	Glutamate
Standard Sample (S230)	f std 6	Glutamate 149/41	1945	Glutamate
Standard Sample (S230)	f std 6	Glutamate 149/42	1555	Glutamate
Standard Sample (S230)	f std 6	Glutamate 149/43	1311	Glutamate
Standard Sample (S230)	f std 6	Glutamate 150/42	1780	Glutamate
Standard Sample (S230)	f std 6	Glutamate 150/43	1862	Glutamate
Standard Sample (S230)	f std 6	Glutamate 151/43	1852.6	Glutamate
Standard Sample (S231)	g std 7	Citrate 191/111	446141.6	Citrate
Standard Sample (S231)	g std 7	Citrate 192/111	7605.4	Citrate
Standard Sample (S231)	g std 7	Citrate 192/112	30764.8	Citrate
Standard Sample (S231)	g std 7	Citrate 193/112	1861	Citrate
Standard Sample (S231)	g std 7	Citrate 193/113	4106.2	Citrate
Standard Sample (S231)	g std 7	Citrate 194/113	2191.4	Citrate
Standard Sample (S231)	g std 7	Citrate 194/114	1636	Citrate
Standard Sample (S231)	g std 7	Citrate 195/114	1986	Citrate
Standard Sample (S231)	g std 7	Citrate 195/115	1882	Citrate
Standard Sample (S231)	g std 7	Citrate 196/115	1982	Citrate
Standard Sample (S231)	g std 7	Citrate 196/116	1841	Citrate
Standard Sample (S231)	g std 7	Citrate 197/116	1537	Citrate
Standard Sample (S231)	g std 7	Glutamate 146/41	1620	Glutamate
Standard Sample (S231)	g std 7	Glutamate 147/41	1315	Glutamate
Standard Sample (S231)	g std 7	Glutamate 147/42	1801	Glutamate
Standard Sample (S231)	g std 7	Glutamate 148/41	1429	Glutamate
Standard Sample (S231)	g std 7	Glutamate 148/42	1347	Glutamate
Standard Sample (S231)	g std 7	Glutamate 148/43	1385	Glutamate
Standard Sample (S231)	g std 7	Glutamate 149/41	1392	Glutamate
Standard Sample (S231)	g std 7	Glutamate 149/42	1703	Glutamate
Standard Sample (S231)	g std 7	Glutamate 149/43	1410	Glutamate
Standard Sample (S231)	g std 7	Glutamate 150/42	1025	Glutamate
Standard Sample (S231)	g std 7	Glutamate 150/43	1153	Glutamate
Standard Sample (S231)	g std 7	Glutamate 151/43	1002	Glutamate
Standard Sample (S232)	h std 8	Citrate 191/111	253509.8	Citrate
Standard Sample (S232)	h std 8	Citrate 192/111	4280.2	Citrate
Standard Sample (S232)	h std 8	Citrate 192/112	14921.8	Citrate
Standard Sample (S232)	h std 8	Citrate 193/112	1929	Citrate
Standard Sample (S232)	h std 8	Citrate 193/113	3340.4	Citrate
Standard Sample (S232)	h std 8	Citrate 194/113	1096	Citrate
Standard Sample (S232)	h std 8	Citrate 194/114	1331.4	Citrate
Standard Sample (S232)	h std 8	Citrate 195/114	1655	Citrate
Standard Sample (S232)	h std 8	Citrate 195/115	1379	Citrate
Standard Sample (S232)	h std 8	Citrate 196/115	1040	Citrate
Standard Sample (S232)	h std 8	Citrate 196/116	1999	Citrate
Standard Sample (S232)	h std 8	Citrate 197/116	1522	Citrate
Standard Sample (S232)	h std 8	Glutamate 146/41	1815.080291	Glutamate
Standard Sample (S232)	h std 8	Glutamate 147/41	1659	Glutamate
Standard Sample (S232)	h std 8	Glutamate 147/42	1846	Glutamate
Standard Sample (S232)	h std 8	Glutamate 148/41	1886	Glutamate
Standard Sample (S232)	h std 8	Glutamate 148/42	1342	Glutamate
Standard Sample (S232)	h std 8	Glutamate 148/43	1238	Glutamate
Standard Sample (S232)	h std 8	Glutamate 149/41	1492	Glutamate
Standard Sample (S232)	h std 8	Glutamate 149/42	1678	Glutamate
Standard Sample (S232)	h std 8	Glutamate 149/43	1295.6	Glutamate
Standard Sample (S232)	h std 8	Glutamate 150/42	1107	Glutamate
Standard Sample (S232)	h std 8	Glutamate 150/43	1281	Glutamate
Standard Sample (S232)	h std 8	Glutamate 151/43	2001.6	Glutamate
Standard Sample (S233)	i std 9	Citrate 191/111	95226.8	Citrate
Standard Sample (S233)	i std 9	Citrate 192/111	3125.4	Citrate
Standard Sample (S233)	i std 9	Citrate 192/112	5262.8	Citrate
Standard Sample (S233)	i std 9	Citrate 193/112	1510	Citrate
Standard Sample (S233)	i std 9	Citrate 193/113	1907	Citrate
Standard Sample (S233)	i std 9	Citrate 194/113	1228	Citrate
Standard Sample (S233)	i std 9	Citrate 194/114	1390	Citrate
Standard Sample (S233)	i std 9	Citrate 195/114	1478	Citrate
Standard Sample (S233)	i std 9	Citrate 195/115	1562	Citrate
Standard Sample (S233)	i std 9	Citrate 196/115	1824	Citrate
Standard Sample (S233)	i std 9	Citrate 196/116	1399	Citrate
Standard Sample (S233)	i std 9	Citrate 197/116	1151	Citrate
Standard Sample (S233)	i std 9	Glutamate 146/41	1638	Glutamate
